CustomerID,Recency,Frequency,Monetary,Diversity,Cluster,Segment
18203,157,1,160.42000000000002,19,2,Lost / At Risk
18204,71,3,1993.7,159,1,Loyal Customers
18205,36,2,517.36,30,0,Potential Loyalists
18209,29,1,139.10000000000002,8,2,Potential Loyalists
18210,2,6,2621.38,109,3,Champions
18211,26,5,600.07,37,1,Potential Loyalists
18212,326,1,248.42,30,2,Lost / At Risk
18213,237,1,232.48000000000002,15,2,Lost / At Risk
18215,89,1,299.34000000000003,13,2,Lost / At Risk
18216,31,1,481.75,26,0,Potential Loyalists
18217,29,2,621.75,27,0,Potential Loyalists
18218,211,2,662.08,17,2,Lost / At Risk
18219,3,10,2069.77,58,3,Champions
18220,227,1,305.28,2,2,Lost / At Risk
18221,22,5,1041.61,59,1,Champions
18222,93,1,443.0,19,2,Lost / At Risk
18223,5,14,6484.54,116,3,Champions
18224,264,1,158.95000000000002,10,2,Lost / At Risk
18225,3,12,5509.12,150,3,Champions
18226,44,11,5228.05,141,3,Champions
18227,218,1,93.75,5,2,Lost / At Risk
18228,57,2,779.9,23,1,Loyal Customers
18229,12,20,7276.9,66,3,Champions
18230,9,7,2810.2000000000003,32,3,Champions
18231,192,5,2083.27,106,1,Loyal Customers
18232,82,4,592.97,31,1,Lost / At Risk
18233,326,1,440.0,1,2,Lost / At Risk
18235,72,3,1796.48,100,1,Loyal Customers
18236,30,6,882.24,42,1,Champions
18237,3,5,987.1,40,0,Champions
18239,219,5,1561.6100000000001,80,1,Loyal Customers
18240,46,1,422.58,6,2,Potential Loyalists
18241,10,17,2073.09,60,3,Champions
18242,72,4,2232.4900000000002,72,1,Loyal Customers
18245,7,7,2567.06,153,3,Champions
18246,24,2,596.1,3,0,Potential Loyalists
18248,123,2,804.02,39,1,Loyal Customers
18249,17,1,95.34,8,0,Potential Loyalists
18250,310,1,349.27,21,2,Lost / At Risk
18251,87,1,4314.72,16,1,Lost / At Risk
18252,51,2,526.67,90,1,Potential Loyalists
18255,89,1,103.30000000000001,6,2,Lost / At Risk
18257,39,8,2337.63,97,3,Champions
18259,25,3,2338.6,27,1,Champions
18260,173,6,2643.2000000000003,86,1,Loyal Customers
18261,43,2,324.24,19,0,Potential Loyalists
18262,140,1,149.48,13,2,Lost / At Risk
18263,26,3,1213.16,59,1,Champions
18265,72,2,801.51,44,1,Loyal Customers
18268,134,1,25.5,1,2,Lost / At Risk
18269,366,1,168.60000000000002,7,2,Lost / At Risk
18270,38,2,283.15000000000003,11,0,Potential Loyalists
18272,3,6,3078.58,99,3,Champions
18273,2,3,204.0,1,0,Potential Loyalists
18274,30,1,175.92,11,2,Potential Loyalists
18276,44,1,335.86,14,2,Potential Loyalists
18277,58,1,110.38,8,2,Need Attention
18278,74,1,173.9,9,2,Need Attention
18280,278,1,180.60000000000002,10,2,Lost / At Risk
18281,181,1,80.82,7,2,Lost / At Risk
18282,8,2,178.05,12,0,Potential Loyalists
18283,4,16,2094.88,263,3,Champions
18287,43,3,1837.28,59,1,Champions
